UK_pri_area_building_generic,2,battlechatter/uk/pri/UK_pri_area_building_generic_01b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_mcg_area_building_generic,1,battlechatter/uk/mcg/UK_mcg_area_building_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_mcg_area_building_generic,2,battlechatter/uk/mcg/UK_mcg_area_building_generic_01b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_area_building_generic,1,battlechatter/uk/0/UK_0_area_building_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_area_building_generic,2,battlechatter/uk/0/UK_0_area_building_generic_01b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_area_building_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_2_area_building_generic,1,battlechatter/uk/2/UK_2_area_building_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_2_area_building_generic,2,battlechatter/uk/2/UK_2_area_building_generic_01b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_3_area_building_generic,1,battlechatter/uk/3/UK_3_area_building_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_3_area_building_generic,2,battlechatter/uk/3/UK_3_area_building_generic_01b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7

RU_vsk_area_building_generic,,battlechatter/ru/vsk/RU_vsk_area_building_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_frs_area_building_generic,,battlechatter/ru/frs/RU_frs_area_building_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_0_area_building_generic,,battlechatter/ru/0/RU_4_area_building_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_1_area_building_generic,,battlechatter/ru/1/RU_1_area_building_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_2_area_building_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_3_area_building_generic,,battlechatter/ru/3/RU_3_area_building_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7

GE_0_area_building_generic,,null.wav,0.85,0.85,chatterax,,,120,2800,voice,,,,0.7
GE_1_area_building_generic,,null.wav,0.85,0.85,chatterax,,,120,2800,voice,,,,0.7
GE_2_area_building_generic,,null.wav,0.85,0.85,chatterax,,,120,2800,voice,,,,0.7
GE_3_area_building_generic,,null.wav,0.85,0.85,chatterax,,,120,2800,voice,,,,0.7


US_rnd_area_bunker_generic,,battlechatter/us/rnd/US_rnd_area_bunker_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_bra_area_bunker_generic,,battlechatter/us/bra/US_bra_area_bunker_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_mcc_area_bunker_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_0_area_bunker_generic,,battlechatter/us/0/US_0_area_bunker_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_1_area_bunker_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_2_area_bunker_generic,,battlechatter/us/2/US_2_area_bunker_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_3_area_bunker_generic,,battlechatter/us/3/US_3_area_bunker_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7

UK_pri_area_bunker_generic,1,battlechatter/uk/pri/UK_pri_area_bunker_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_pri_area_bunker_generic,2,battlechatter/uk/pri/UK_pri_area_bunker_generic_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_mcg_area_bunker_generic,1,battlechatter/uk/mcg/UK_mcg_area_bunker_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_mcg_area_bunker_generic,2,battlechatter/uk/mcg/UK_mcg_area_bunker_generic_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_area_bunker_generic,1,battlechatter/uk/0/UK_0_area_bunker_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_area_bunker_generic,2,battlechatter/uk/0/UK_0_area_bunker_generic_01b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_area_bunker_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_2_area_bunker_generic,1,battlechatter/uk/2/UK_2_area_bunker_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_2_area_bunker_generic,2,battlechatter/uk/2/UK_2_area_bunker_generic_01b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_3_area_bunker_generic,1,battlechatter/uk/3/UK_3_area_bunker_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_3_area_bunker_generic,2,battlechatter/uk/3/UK_3_area_bunker_generic_01b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7

RU_vsk_area_bunker_generic,,battlechatter/ru/vsk/RU_vsk_area_bunker_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_frs_area_bunker_generic,,battlechatter/ru/frs/RU_frs_area_bunker_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_0_area_bunker_generic,,battlechatter/ru/0/RU_4_area_bunker_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_1_area_bunker_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_2_area_bunker_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_3_area_bunker_generic,,battlechatter/ru/3/RU_3_area_bunker_generic_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7

GE_0_area_bunker_generic,,battlechatter/ge/0/GE_0_area_bunker_generic_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_1_area_bunker_generic,,battlechatter/ge/1/GE_4_area_bunker_generic_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_2_area_bunker_generic,,battlechatter/ge/2/GE_2_area_bunker_generic_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_3_area_bunker_generic,,battlechatter/ge/3/GE_3_area_bunker_generic_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7


US_rnd_area_catwalk_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_bra_area_catwalk_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_mcc_area_catwalk_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_0_area_catwalk_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_1_area_catwalk_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_2_area_catwalk_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_3_area_catwalk_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7

UK_pri_area_catwalk_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_mcg_area_catwalk_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_0_area_catwalk_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_1_area_catwalk_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_2_area_catwalk_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_3_area_catwalk_generic,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7

