ridge88_tgc_zebraone,,Voiceovers/uk/88ridge/88ridge_tgc_sc12_01_t1R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TGC_ZEBRAONE,,,,,radio
ridge88_tgc_onmyway,,Voiceovers/uk/88ridge/88ridge_tgc_sc12_02_t1R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TGC_ONMYWAY,,,,,radio
ridge88_tgc_oneholdposition,,Voiceovers/uk/88ridge/88ridge_tgc_sc13_01_t3R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TGC_ONEHOLDPOSITION,,,,,radio
ridge88_tgc_comeback,,Voiceovers/uk/88ridge/88ridge_tgc_sc13_02_t2R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TGC_COMEBACK,,,,,radio
ridge88_tgc_allregroup,,Voiceovers/uk/88ridge/88ridge_tgc_sc13_03_t1R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TGC_ALLREGROUP,,,,,radio
ridge88_tgc_steadyfoxone,,Voiceovers/uk/88ridge/88ridge_tgc_sc13_05_t3R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TGC_STEADYFOXONE,,,,,radio
ridge88_tgc_justintime,,Voiceovers/uk/88ridge/88ridge_tgc_sc14_02_t1R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TGC_JUSTINTIME,,,,,radio
ridge88_tgc_havetargets,,Voiceovers/uk/88ridge/88ridge_tgc_sc15_01_t1R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TGC_HAVETARGETS,,,,,radio
ridge88_tgc_excellent,,Voiceovers/uk/88ridge/88ridge_tgc_sc15_04_t6R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TGC_EXCELLENT,,,,,radio
libya_tgc_payattention,,Voiceovers/uk/libya/libya_tgc_sc01_01_t4R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TGC_PAYATTENTION,,,,,radio
libya_tgc_knowthedrill,,Voiceovers/uk/libya/libya_tgc_sc01_02_t4R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TGC_KNOWTHEDRILL,,,,,radio
libya_tgc_fritzoutranges,,Voiceovers/uk/libya/libya_tgc_sc01_03_t3R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TGC_FRITZOUTRANGES,,,,,radio
libya_tgc_getclose,,Voiceovers/uk/libya/libya_tgc_sc01_04_t2R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TGC_GETCLOSE,,,,,radio
libya_tgc_groupreportin,1,Voiceovers/uk/libya/libya_tgc_sc02_01_t1R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TGC_GROUPREPORTIN,,,,,radio
libya_tgc_groupreportin,2,Voiceovers/uk/libya/libya_tgc_sc02_01_t3R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TGC_GROUPREPORTIN,,,,,radio
libya_tgc_loadaprounds,,Voiceovers/uk/libya/libya_tgc_sc02_06_t1R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TGC_LOADAPROUNDS,,,,,radio
libya_tgc_cutchatter,,Voiceovers/uk/libya/libya_tgc_sc04_02_t1R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TGC_CUTCHATTER,,,,,radio
libya_tgc_holdfire,,Voiceovers/uk/libya/libya_tgc_sc04_04_t1R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TGC_HOLDFIRE,,,,,radio
libya_tgc_staytogether,,Voiceovers/uk/libya/libya_tgc_sc04_05_t2R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TGC_STAYTOGETHER,,,,,radio
libya_tgc_fireatwill,,Voiceovers/uk/libya/libya_tgc_sc04_08_t2R.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TGC_FIREATWILL,,,,,radio

#Tank Crew Gunner,,,,,,,,,,,,,,,,,,,,,
ridge88_tcg_niceone,1,Voiceovers/uk/88ridge/88ridge_tcg_sc09_01_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TCG_NICEONE,,,,,radio
ridge88_tcg_niceone,2,Voiceovers/uk/88ridge/88ridge_tcg_sc09_01_t2.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TCG_NICEONE,,,,,radio
ridge88_tcg_lovely,1,Voiceovers/uk/88ridge/88ridge_tcg_sc09_02_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TCG_LOVELY,,,,,radio
ridge88_tcg_lovely,2,Voiceovers/uk/88ridge/88ridge_tcg_sc09_02_t2.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TCG_LOVELY,,,,,radio
ridge88_tcg_lovely,3,Voiceovers/uk/88ridge/88ridge_tcg_sc09_02_t3.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TCG_LOVELY,,,,,radio
ridge88_tcg_brilliant,1,Voiceovers/uk/88ridge/88ridge_tcg_sc09_03_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TCG_BRILLIANT,,,,,radio
ridge88_tcg_brilliant,2,Voiceovers/uk/88ridge/88ridge_tcg_sc09_03_t2.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TCG_BRILLIANT,,,,,radio
ridge88_tcg_excellent,1,Voiceovers/uk/88ridge/88ridge_tcg_sc09_04_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TCG_EXCELLENT,,,,,radio
ridge88_tcg_excellent,2,Voiceovers/uk/88ridge/88ridge_tcg_sc09_04_t2.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TCG_EXCELLENT,,,,,radio
ridge88_tcg_gettinaway,,Voiceovers/uk/88ridge/88ridge_tcg_sc10_01_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TCG_GETTINAWAY,,,,,radio
ridge88_tcg_lorryescape,,Voiceovers/uk/88ridge/88ridge_tcg_sc10_02_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TCG_LORRYESCAPE,,,,,radio
ridge88_tcg_makingabreak,,Voiceovers/uk/88ridge/88ridge_tcg_sc10_03_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TCG_MAKINGABREAK,,,,,radio
ridge88_tcg_anotherlorry,,Voiceovers/uk/88ridge/88ridge_tcg_sc10_04_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_RIDGE88_TCG_ANOTHERLORRY,,,,,radio
libya_tcg_anotheroneahead,,Voiceovers/uk/libya/libya_tcg_sc05_01_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ANOTHERONEAHEAD,,,,,radio
libya_tcg_panzerdeadahead,,Voiceovers/uk/libya/libya_tcg_sc05_02_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_PANZERDEADAHEAD,,,,,radio
libya_tcg_panzer12oclock,,Voiceovers/uk/libya/libya_tcg_sc05_03_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_PANZER12OCLOCK,,,,,radio
libya_tcg_panzerinfront,,Voiceovers/uk/libya/libya_tcg_sc05_04_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_PANZERINFRONT,,,,,radio
libya_tcg_panzertoleft,,Voiceovers/uk/libya/libya_tcg_sc05_05_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_PANZERTOLEFT,,,,,radio
libya_tcg_panzeronleft,,Voiceovers/uk/libya/libya_tcg_sc05_06_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_PANZERONLEFT,,,,,radio
libya_tcg_enemytoleft,,Voiceovers/uk/libya/libya_tcg_sc05_07_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ENEMYTOLEFT,,,,,radio
libya_tcg_enemyontheleft,,Voiceovers/uk/libya/libya_tcg_sc05_08_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ENEMYONTHELEFT,,,,,radio
libya_tcg_anothertoleft,,Voiceovers/uk/libya/libya_tcg_sc05_09_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ANOTHERTOLEFT,,,,,radio
libya_tcg_anotheronleft,,Voiceovers/uk/libya/libya_tcg_sc05_10_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ANOTHERONLEFT,,,,,radio
libya_tcg_panzertoright,,Voiceovers/uk/libya/libya_tcg_sc05_11_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_PANZERTORIGHT,,,,,radio
libya_tcg_panzeronright,,Voiceovers/uk/libya/libya_tcg_sc05_12_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_PANZERONRIGHT,,,,,radio
libya_tcg_enemytoright,,Voiceovers/uk/libya/libya_tcg_sc05_13_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ENEMYTORIGHT,,,,,radio
libya_tcg_enemyonright,,Voiceovers/uk/libya/libya_tcg_sc05_14_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ENEMYONRIGHT,,,,,radio
libya_tcg_anothertoright,,Voiceovers/uk/libya/libya_tcg_sc05_15_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ANOTHERTORIGHT,,,,,radio
libya_tcg_anotheronright,,Voiceovers/uk/libya/libya_tcg_sc05_16_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ANOTHERONRIGHT,,,,,radio
libya_tcg_panzerbehind,1,Voiceovers/uk/libya/libya_tcg_sc05_17_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_PANZERBEHIND,,,,,radio
libya_tcg_panzerbehind,2,Voiceovers/uk/libya/libya_tcg_sc05_17_t2.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_PANZERBEHIND,,,,,radio
libya_tcg_panzerbehind,3,Voiceovers/uk/libya/libya_tcg_sc05_17_t3.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_PANZERBEHIND,,,,,radio
libya_tcg_panzerbehind,4,Voiceovers/uk/libya/libya_tcg_sc05_17_t5.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_PANZERBEHIND,,,,,radio
libya_tcg_panzertorear,,Voiceovers/uk/libya/libya_tcg_sc05_18_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_PANZERTOREAR,,,,,radio
libya_tcg_panzeronsix,1,Voiceovers/uk/libya/libya_tcg_sc05_19_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_PANZERONSIX,,,,,radio
libya_tcg_panzeronsix,2,Voiceovers/uk/libya/libya_tcg_sc05_19_t2.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_PANZERONSIX,,,,,radio
libya_tcg_panzerontail,,Voiceovers/uk/libya/libya_tcg_sc05_20_t2.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_PANZERONTAIL,,,,,radio
libya_tcg_anotherbehind,,Voiceovers/uk/libya/libya_tcg_sc05_21_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ANOTHERBEHIND,,,,,radio
libya_tcg_anothertorear,,Voiceovers/uk/libya/libya_tcg_sc05_22_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ANOTHERTOREAR,,,,,radio
libya_tcg_enemytorear,,Voiceovers/uk/libya/libya_tcg_sc05_23_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ENEMYTOREAR,,,,,radio
libya_tcg_enemytosix,1,Voiceovers/uk/libya/libya_tcg_sc05_24_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ENEMYTOSIX,,,,,radio
libya_tcg_enemytosix,2,Voiceovers/uk/libya/libya_tcg_sc05_24_t2.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ENEMYTOSIX,,,,,radio
libya_tcg_enemybehindus,,Voiceovers/uk/libya/libya_tcg_sc05_25_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ENEMYBEHINDUS,,,,,radio
libya_tcg_wegotem,1,Voiceovers/uk/libya/libya_tcg_sc06_01_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_WEGOTEM,,,,,radio
libya_tcg_wegotem,2,Voiceovers/uk/libya/libya_tcg_sc06_01_t2.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_WEGOTEM,,,,,radio
libya_tcg_thatsgotem,1,Voiceovers/uk/libya/libya_tcg_sc06_02_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_THATSGOTEM,,,,,radio
libya_tcg_thatsgotem,2,Voiceovers/uk/libya/libya_tcg_sc06_02_t2.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_THATSGOTEM,,,,,radio
libya_tcg_takethat,1,Voiceovers/uk/libya/libya_tcg_sc06_03_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_TAKETHAT,,,,,radio
libya_tcg_takethat,2,Voiceovers/uk/libya/libya_tcg_sc06_03_t2.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_TAKETHAT,,,,,radio
libya_tcg_gotem,,Voiceovers/uk/libya/libya_tcg_sc06_04_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_GOTEM,,,,,radio
libya_tcg_gothim,,Voiceovers/uk/libya/libya_tcg_sc06_05_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_GOTHIM,,,,,radio
libya_tcg_gotim,,Voiceovers/uk/libya/libya_tcg_sc06_06_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_GOTIM,,,,,radio
libya_tcg_gothim2,,Voiceovers/uk/libya/libya_tcg_sc06_07_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_GOTHIM2,,,,,radio
libya_tcg_illseeyou,,Voiceovers/uk/libya/libya_tcg_sc06_08_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ILLSEEYOU,,,,,radio
libya_tcg_onedown,1,Voiceovers/uk/libya/libya_tcg_sc06_09_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ONEDOWN,,,,,radio
libya_tcg_onedown,2,Voiceovers/uk/libya/libya_tcg_sc06_09_t2.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_ONEDOWN,,,,,radio
libya_tcg_goodshooting,1,Voiceovers/uk/libya/libya_tcg_sc06_10_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_GOODSHOOTING,,,,,radio
libya_tcg_goodshooting,2,Voiceovers/uk/libya/libya_tcg_sc06_10_t2.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_GOODSHOOTING,,,,,radio
libya_tcg_gotdust,1,Voiceovers/uk/libya/libya_tcg_sc07_01_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_GOTDUST,,,,,radio
libya_tcg_gotdust,2,Voiceovers/uk/libya/libya_tcg_sc07_01_t2.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_GOTDUST,,,,,radio
libya_tcg_gotdust,3,Voiceovers/uk/libya/libya_tcg_sc07_01_t3.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_GOTDUST,,,,,radio
libya_tcg_youmissed,,Voiceovers/uk/libya/libya_tcg_sc07_02_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_YOUMISSED,,,,,radio
libya_tcg_wemissed,,Voiceovers/uk/libya/libya_tcg_sc07_03_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_WEMISSED,,,,,radio
libya_tcg_thatsamiss,,Voiceovers/uk/libya/libya_tcg_sc07_04_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_THATSAMISS,,,,,radio
libya_tcg_wemissedthem,,Voiceovers/uk/libya/libya_tcg_sc07_05_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_WEMISSEDTHEM,,,,,radio
libya_tcg_wedidnthit,,Voiceovers/uk/libya/libya_tcg_sc07_06_t1.wav,0.95,0.95,voiceover,,,600,6000,local,streamed,,,master,88ridge,SUBTITLE_LIBYA_TCG_WEDIDNTHIT,,,,,radio
